"","StartDate","EndDate","Progress","Duration.s","Finished","RecordedDate","responseID","LocationLatitude","LocationLongitude","percentCom","percentGov","operateFresh","operateMarine","wasInElodea","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","percentPer","Income","ageBin","type"
"73","8/30/2018 8:49","8/30/2018 9:02",100,793,TRUE,"8/30/2018 9:02","R_2v93tEc8JhAoVlW",61.21809387,-149.9002991,0,0,"Yes","No","Yes","3",20,4,"No or did not report","","No",NA,"","","No","",45,"Less than 100% of the time",5,2,4,1,1,4,4,1,"","",1,87500,"41-50","personal"
"74","8/30/2018 9:04","8/30/2018 9:08",100,292,TRUE,"8/30/2018 9:08","R_BX6VVleZsmaCQCJ",61.19050598,-149.9420013,0,0,"Yes","No","Yes","10",45,15,"No or did not report","","No",NA,"","","No","",38,"Less than 100% of the time",2,4,5,1,5,4,4,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Outreach: connecting other boat operators and organizations","",1,112500,"31-40","personal"
"75","8/30/2018 9:07","8/30/2018 9:09",100,75,TRUE,"8/30/2018 9:09","R_1dMNm2FuQrS1b0I",61.17770386,-149.6383972,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"76","8/30/2018 9:28","8/30/2018 9:32",100,258,TRUE,"8/30/2018 9:32","R_2ttnfDAIKG0Dnm3",64.77830505,-147.3370972,0,0,"Yes","No","Yes","2",50,5,"Yes","Kansas","Yes",2012,"","Kansas","No","",41,"Less than 100% of the time",5,NA,4,NA,NA,NA,NA,3,"","gaveEmail",1,112500,"41-50","personal"
"77","8/30/2018 9:33","8/30/2018 9:33",100,50,TRUE,"8/30/2018 9:33","R_RQCVF3zEbCqGoff",55.61529541,-131.5848083,0.1,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.9,87500,NA,"personal"
"78","8/30/2018 9:45","8/30/2018 9:45",100,43,TRUE,"8/30/2018 9:45","R_3QSQjWk2f1YcSV4",56.73530579,-135.009201,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"79","8/30/2018 9:47","8/30/2018 9:57",100,616,TRUE,"8/30/2018 9:57","R_3IbCPfZmrU4n183",61.15939331,-149.8865051,0,0,"Yes","No","No","4",NA,NA,"No or did not report","","No",NA,"","","No","",59,"Less than 100% of the time",5,NA,5,3,5,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,87500,"51-60","personal"
"80","8/30/2018 10:23","8/30/2018 10:24",100,103,TRUE,"8/30/2018 10:24","R_1d49ww9mBnldrSA",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"81","8/30/2018 10:05","8/30/2018 10:26",100,1263,TRUE,"8/30/2018 10:26","R_2zHpISc0RNUtVPE",47.60620117,-122.3320999,0,0,"Yes","No","No","2",3,3,"No or did not report","","No",NA,"","","No","",70,"100% of the time",5,5,5,3,5,4,5,3,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,37500,"61-70","personal"
"82","8/30/2018 10:26","8/30/2018 10:45",100,1174,TRUE,"8/30/2018 10:45","R_2A0U3FzxTv0Nbtc",60.32080078,-150.7989044,0,0,"Yes","No","No","2",6,2,"No or did not report","","No",NA,"","","No","",65,"100% of the time",5,1,4,3,4,2,4,1,"","gaveEmail",1,87500,"61-70","personal"
"83","8/30/2018 10:45","8/30/2018 10:46",100,59,TRUE,"8/30/2018 10:46","R_26nktWwKz1ZFY8u",55.61529541,-131.5848083,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"84","8/30/2018 10:36","8/30/2018 10:50",100,829,TRUE,"8/30/2018 10:50","R_3QGDAF4kI8IjbTK",61.145401,-149.7664032,0,0,"Yes","No","No","4",NA,NA,"No or did not report","","No",NA,"","","No","",70,"100% of the time",5,3,5,5,3,5,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,175000,"61-70","personal"
"85","8/30/2018 10:14","8/30/2018 10:51",100,2207,TRUE,"8/30/2018 10:51","R_2xIXtupvLPrMTu7",60.0552063,-149.3365021,0,0,"Yes","Yes","No","4",5,2,"No or did not report","","No",NA,"","","No","",64,"100% of the time",5,2,5,5,2,5,5,5,"","gaveEmail",1,175000,"61-70","personal"
"86","8/30/2018 10:40","8/30/2018 11:01",100,1295,TRUE,"8/30/2018 11:01","R_1gbVwncjoOSB5aS",61.18859863,-149.8878021,0,0.1,"Yes","No","No","1",18,15,"No or did not report","","No",NA,"","","No","",51,"100% of the time",4,1,4,1,1,2,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",0.9,87500,"51-60","personal"
"87","8/30/2018 11:08","8/30/2018 11:09",100,77,TRUE,"8/30/2018 11:09","R_115eKMsWwngjksr",57.15879822,-154.0800018,0.5,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.5,87500,NA,"government"
"88","8/30/2018 11:08","8/30/2018 11:09",100,30,TRUE,"8/30/2018 11:09","R_3svPyzwYwjXBaqn",61.08070374,-149.7091064,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"89","8/30/2018 11:30","8/30/2018 11:31",100,78,TRUE,"8/30/2018 11:31","R_RaaYNWzSV9VYmhr",60.32080078,-150.7989044,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"90","8/30/2018 11:18","8/30/2018 11:35",100,1055,TRUE,"8/30/2018 11:35","R_3r2M1OCNg12YN1O",64.8184967,-147.7216034,0,0,"Yes","No","Yes","3",20,NA,"No or did not report","","No",NA,"","","No","",49,"100% of the time",NA,NA,NA,NA,5,NA,NA,NA,"Decontamination: developing best practices guide","",1,62500,"41-50","personal"
"91","8/30/2018 11:47","8/30/2018 11:49",100,82,TRUE,"8/30/2018 11:49","R_33jToVdsHcQglo2",56.73530579,-135.009201,1,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0,87500,NA,"commercial"
"92","8/30/2018 11:40","8/30/2018 11:55",100,916,TRUE,"8/30/2018 11:55","R_2eQqNRYg6H8xY21",61.145401,-149.7664032,0,0,"Yes","No","Yes","2",100,100,"No or did not report","","Yes",2009,"New","Idaho","No","",61,"100% of the time",5,5,5,5,5,5,3,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"61-70","personal"
"93","8/30/2018 11:53","8/30/2018 12:01",100,462,TRUE,"8/30/2018 12:01","R_yP9fYrJQTdUpzkB",61.145401,-149.7664032,0,0,"Yes","No","No","2",10,5,"No or did not report","","No",NA,"","","No","",59,"100% of the time",5,NA,NA,NA,NA,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"51-60","personal"
"94","8/30/2018 12:02","8/30/2018 12:08",100,375,TRUE,"8/30/2018 12:08","R_26lIRXvG183bcOS",61.18859863,-149.8878021,0,0,"Yes","No","Yes","4",0,0,"No or did not report","","No",NA,"","","No","",40,"100% of the time",4,4,5,4,3,5,5,4,"","",1,112500,"31-40","personal"
"95","8/30/2018 12:27","8/30/2018 12:27",100,39,TRUE,"8/30/2018 12:27","R_20TLW4bAWg3n7s8",47.60620117,-122.3320999,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"96","8/30/2018 12:17","8/30/2018 12:31",100,816,TRUE,"8/30/2018 12:31","R_331ZTr7zoFJhSEU",45.52340698,-122.6762009,0,0,"Yes","No","No","2",60,39,"No or did not report","","Yes",2010,"","Oregon","No","",74,"Less than 100% of the time",5,3,5,3,3,5,5,5,"","gaveEmail",1,87500,"71-80","personal"
"97","8/30/2018 12:17","8/30/2018 12:31",100,854,TRUE,"8/30/2018 12:31","R_VJVGEd2yqmqh369",61.15939331,-149.8865051,0,0,"Yes","No","No","3",20,10,"No or did not report","","Yes",2012,"Used","Michigan","No","",58,"100% of the time",1,1,1,1,1,1,1,1,"","gaveEmail",1,175000,"51-60","personal"
"98","8/30/2018 12:26","8/30/2018 12:45",100,1163,TRUE,"8/30/2018 12:45","R_25N6XoSoMbvqsyK",60.32080078,-150.7989044,0,0,"Yes","Yes","Yes","4",12,3,"No or did not report","","No",NA,"","","No","",32,"100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,112500,"31-40","personal"
"99","8/30/2018 12:56","8/30/2018 12:56",100,36,TRUE,"8/30/2018 12:56","R_3hiO8ah7FoqpLdE",61.52349854,-149.5747986,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"100","8/30/2018 12:53","8/30/2018 12:59",100,336,TRUE,"8/30/2018 12:59","R_3CKtbGGDomWS26j",61.15939331,-149.8865051,0,0,"Yes","No","No","3",0,0,"No or did not report","","No",NA,"","","No","",49,"100% of the time",3,1,2,4,1,5,5,3,"","",1,225000,"41-50","personal"
"101","8/30/2018 13:04","8/30/2018 13:19",100,844,TRUE,"8/30/2018 13:19","R_2afr7gpoxwKc7OC",61.52349854,-149.5747986,0,0,"Yes","No","No","4",62,5,"No or did not report","","Yes",2016,"Used","Arizona","No","",66,"100% of the time",NA,NA,4,NA,4,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,37500,"61-70","personal"
"102","8/30/2018 13:11","8/30/2018 13:25",100,826,TRUE,"8/30/2018 13:25","R_AMYTbskttu7o5Ud",60.32080078,-150.7989044,0,0,"Yes","Yes","No","4",10,10,"No or did not report","","No",NA,"","","No","",38,"100% of the time",5,5,5,3,2,5,3,4,"","gaveEmail",1,62500,"31-40","personal"
"103","8/30/2018 13:25","8/30/2018 13:26",100,68,TRUE,"8/30/2018 13:26","R_1QrtKeBmjEWrTcZ",61.17770386,-149.6383972,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"104","8/30/2018 13:39","8/30/2018 13:41",100,111,TRUE,"8/30/2018 13:41","R_3JrN8xKYcaG3oAp",36.88150024,-76.37969971,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"105","8/30/2018 13:36","8/30/2018 13:49",100,757,TRUE,"8/30/2018 13:49","R_1IzJsEFefX4nCPH",61.08070374,-149.7091064,0,0,"Yes","No",NA,"1",9,3,"No or did not report","","No",NA,"","","No","",63,"100% of the time",5,1,3,4,5,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,37500,"61-70","personal"
"106","8/30/2018 14:19","8/30/2018 14:27",100,530,TRUE,"8/30/2018 14:27","R_2XpoyfLieGgMtm1",61.145401,-149.7664032,0,0,"Yes","No","No","1",NA,NA,"No or did not report","","No",NA,"","","No","",67,"100% of the time",4,1,5,3,4,2,3,1,"","",1,175000,"61-70","personal"
"107","8/30/2018 14:35","8/30/2018 14:36",100,79,TRUE,"8/30/2018 14:36","R_5hSX5BEcoiOxQfn",55.46220398,-132.8392029,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"108","8/29/2018 16:50","8/30/2018 14:40",100,78587,TRUE,"8/30/2018 14:40","R_11YpHDz4sqOZLSs",55.46220398,-132.8392029,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"109","8/30/2018 14:48","8/30/2018 14:48",100,44,TRUE,"8/30/2018 14:48","R_CZGdIaPdswGCmgV",61.15939331,-149.8865051,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"110","8/30/2018 14:54","8/30/2018 14:54",100,15,TRUE,"8/30/2018 14:54","R_1lAfBiiL1oOz22k",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"111","8/30/2018 14:12","8/30/2018 14:56",100,2647,TRUE,"8/30/2018 14:56","R_1KyfZYERwlIcd9F",60.66059875,-150.9060059,0,0,"Yes","No","No","2",18,0,"No or did not report","","No",NA,"","","No","",74,"100% of the time",5,1,3,2,3,4,3,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,37500,"71-80","personal"
"112","8/30/2018 15:01","8/30/2018 15:10",100,547,TRUE,"8/30/2018 15:10","R_1imtfY4aD20R7z3",60.32080078,-150.7989044,0,0,"Yes","No","No","2",10,10,"No or did not report","","No",NA,"","","Yes","",52,"Less than 100% of the time",5,NA,5,NA,5,NA,NA,NA,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,175000,"51-60","personal"
"113","8/30/2018 15:12","8/30/2018 15:13",100,55,TRUE,"8/30/2018 15:13","R_3R45qsW25synyTs",61.52349854,-149.5747986,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"114","8/30/2018 15:08","8/30/2018 15:16",100,428,TRUE,"8/30/2018 15:16","R_w6oyG1pELp0zxq9",47.60620117,-122.3320999,0,0,"Yes","No","Yes","6",10,6,"No or did not report","","No",NA,"","","No","",40,"100% of the time",2,1,3,2,2,3,2,4,"","",1,87500,"31-40","personal"
"115","8/30/2018 15:20","8/30/2018 15:20",100,42,TRUE,"8/30/2018 15:20","R_OkwTvbUR6kgtVN7",57.15879822,-154.0800018,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"116","8/30/2018 15:42","8/30/2018 15:44",100,69,TRUE,"8/30/2018 15:44","R_aWXF0WSgGbb9crv",57.15879822,-154.0800018,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"117","8/30/2018 15:51","8/30/2018 15:52",100,42,TRUE,"8/30/2018 15:52","R_1oBvJVIxNvxk2Jq",61.52349854,-149.5747986,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"118","8/30/2018 15:59","8/30/2018 16:00",100,35,TRUE,"8/30/2018 16:00","R_2S6M3baK1eKzcrZ",59.40390015,-151.3238983,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"119","8/30/2018 15:43","8/30/2018 16:08",100,1467,TRUE,"8/30/2018 16:08","R_2R7ExKwtcGh1kBc",61.15939331,-149.8865051,0,0,"Yes","No","No","1",68,48,"No or did not report","","No",NA,"","","No","",71,"Less than 100% of the time",5,NA,5,NA,NA,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,62500,"71-80","personal"
"120","8/30/2018 16:24","8/30/2018 16:37",100,795,TRUE,"8/30/2018 16:37","R_3nCuj9EWKkjXfbG",61.08070374,-149.7091064,0,0,"Yes","No","No","3",45,35,"No or did not report","","No",NA,"","","No","",56,"100% of the time",5,3,3,1,1,5,3,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"51-60","personal"
"121","8/30/2018 16:45","8/30/2018 16:45",100,42,TRUE,"8/30/2018 16:45","R_3qWrSLgQcqichKB",47.60620117,-122.3320999,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"122","8/30/2018 15:57","8/30/2018 16:53",100,3324,TRUE,"8/30/2018 16:53","R_1LcEcB2pnuo2LDW",61.21809387,-149.9002991,0,0.2,"Yes","No",NA,"6",60,20,"No or did not report","","No",NA,"","","No","",45,"Less than 100% of the time",4,1,4,2,2,4,4,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",0.8,87500,"41-50","personal"
"123","8/30/2018 17:06","8/30/2018 17:07",100,50,TRUE,"8/30/2018 17:07","R_1gRvFGJBLp3lqMA",61.52349854,-149.5747986,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"124","8/30/2018 17:03","8/30/2018 17:10",100,382,TRUE,"8/30/2018 17:10","R_2agWGcU9T7CQfVK",60.79170227,-145.6119995,0.1,0,"Yes","Yes","Yes","1",10,5,"No or did not report","","No",NA,"","","No","",45,"100% of the time",4,3,3,3,2,3,4,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","",0.9,87500,"41-50","personal"
"125","8/30/2018 17:27","8/30/2018 17:29",100,82,TRUE,"8/30/2018 17:29","R_10DFjGbFPySYHMV",47.60620117,-122.3320999,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"126","8/30/2018 14:49","8/30/2018 18:45",100,14168,TRUE,"8/30/2018 18:45","R_1MLCg2lqbl9bLAF",61.40649414,-145.6669922,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"127","8/30/2018 18:36","8/30/2018 19:03",100,1649,TRUE,"8/30/2018 19:03","R_2bW5CyVuK6XHkPX",59.40390015,-151.3238983,0.5,0,"Yes","Yes","No","2",7,3,"No or did not report","","No",NA,"","","No","",57,"100% of the time",5,4,5,4,4,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",0.5,137500,"51-60","government"
"128","8/30/2018 19:22","8/30/2018 19:28",100,371,TRUE,"8/30/2018 19:28","R_2DMpL7l5nFEElvG",61.19050598,-149.9420013,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"129","8/30/2018 19:37","8/30/2018 19:38",100,52,TRUE,"8/30/2018 19:38","R_2z7szfgL5YClvB7",61.11199951,-149.9044037,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"130","8/30/2018 21:20","8/30/2018 21:29",100,552,TRUE,"8/30/2018 21:29","R_2iq3eAijeQKZrHj",61.52349854,-149.5747986,0,0,"Yes","No","No","2",NA,NA,"No or did not report","","No",NA,"","","No","",65,"Less than 100% of the time",5,NA,5,NA,NA,5,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,87500,"61-70","personal"
"131","8/31/2018 3:49","8/31/2018 3:50",100,61,TRUE,"8/31/2018 3:50","R_WvwaNUdVZ3RfcFb",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"132","8/31/2018 6:27","8/31/2018 6:28",100,75,TRUE,"8/31/2018 6:28","R_1Qa7QGBOSjCm8Vu",47.58389282,-122.2994995,0,0.1,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.9,87500,NA,"personal"
"133","8/31/2018 7:27","8/31/2018 7:28",100,42,TRUE,"8/31/2018 7:28","R_2bJHn0KLhtzwvKd",44.45239258,-73.18409729,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"134","8/31/2018 7:34","8/31/2018 7:43",100,507,TRUE,"8/31/2018 7:43","R_T7PK0afS8teiS7D",37.75100708,-97.8219986,0,0,"Yes","Yes","No","2",5,5,"No or did not report","","No",NA,"","","No","",67,"Less than 100% of the time",1,1,3,1,1,3,5,2,"","gaveEmail",1,62500,"61-70","personal"
"135","8/31/2018 7:43","8/31/2018 7:54",100,626,TRUE,"8/31/2018 7:54","R_2foGjk82BkjslSh",61.41369629,-149.1710968,0,0.1,"Yes","Yes","No","4",10,10,"No or did not report","","No",NA,"","","No","",52,"100% of the time",5,1,5,1,1,3,5,1,"","",0.9,112500,"51-60","personal"
"136","8/31/2018 7:42","8/31/2018 7:55",100,752,TRUE,"8/31/2018 7:55","R_3L6ky9gqxoBDdoB",61.08070374,-149.7091064,0,0,"Yes","No","No","2",30,30,"No or did not report","","No",NA,"","","No","",NA,"Less than 100% of the time",5,NA,5,NA,5,NA,5,NA,"","",1,87500,NA,"personal"
"137","8/31/2018 8:53","8/31/2018 8:54",100,72,TRUE,"8/31/2018 8:54","R_1JLUN8fVSH7b7zP",61.16369629,-149.9916992,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"","","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
